run_id,raw_file,dataset_source,collection_timestamp,api_timestamp,train_number,train_name,train_type,train_category,journey_date,current_station,current_station_code,previous_station,previous_station_code,next_station,next_station_code,latitude,longitude,speed_kmh,bearing_degrees,segment_progress,delay_minutes,scheduled_arrival,scheduled_departure,actual_arrival,actual_departure,platform,status,source,data_source,is_stale,data_age_seconds,route_distance_km,distance_from_origin_km,distance_from_last_station_km,route_sequence,route_speed_to_next_kmh,route_json,position_source,speed_source,previous_station_source,segment_progress_source,movement_state,time_of_day_minutes,time_since_previous_observation_seconds,previous_delay,delay_change,delay_change_source,estimated_speed_kmh,estimated_speed_source,distance_from_previous_station_km,station_to_station_travel_time_seconds,travel_time_source,headway_seconds,headway_source,current_location_status,is_live,is_halt,is_actual_position,station_transition,station_transition_source,distance_travelled_km,distance_travelled_source,route_position_change,route_position_change_source
20260821T162310Z-moving-625795fa,data/raw/2026-08-21/20260821T162310Z-moving-625795fa/97179/162727-105831.json,TARGETED_RUN,2026-08-21T16:27:27.105831+00:00,2026-08-21T21:52:00+05:30,97179,Kalyan Jn. Mumbai EMU,EMU,Local,2026-08-21,BY SANDHURST RD,SNRD,MUMBAI MASJID,MSD,BYCULLA,BY,18.960924,72.839372,,,0.07207207207207207,0,2026-08-21T21:57:00+05:30,2026-08-21T21:57:00+05:30,2026-08-21T21:58:00+05:30,2026-08-21T21:57:00+05:30,,running,hybrid,REAL,True,327.105831,33.3,2.4,0.0,3,36.0,"[{""sequence"":1,""stationCode"":""CSMT"",""stationName"":""CHHATRAPATI SHIVAJI MAHARAJ TERMINUS"",""isHalt"":true,""status"":""departed"",""lat"":18.940493,""lng"":72.835786,""scheduledDeparture"":""2026-08-21T21:52:00+05:30"",""departureDay"":1,""actualDeparture"":""2026-08-21T21:52:00+05:30"",""delayDeparture"":0,""distance"":0,""speedToNextStationKmph"":26},{""sequence"":2,""stationCode"":""MSD"",""stationName"":""MUMBAI MASJID"",""isHalt"":true,""status"":""departed"",""lat"":18.952295,""lng"":72.838177,""scheduledArrival"":""2026-08-21T21:55:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T21:55:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T21:55:00+05:30"",""actualDeparture"":""2026-08-21T21:56:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":1.3,""speedToNextStationKmph"":33},{""sequence"":3,""stationCode"":""SNRD"",""stationName"":""BY SANDHURST RD"",""isHalt"":true,""status"":""at-station"",""lat"":18.960924,""lng"":72.839372,""scheduledArrival"":""2026-08-21T21:57:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T21:57:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T21:58:00+05:30"",""actualDeparture"":""2026-08-21T21:57:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":2.4,""speedToNextStationKmph"":36},{""sequence"":4,""stationCode"":""MZNC"",""stationName"":""MAZGAON CABIN"",""isHalt"":false,""status"":""upcoming"",""lat"":18.97022,""lng"":72.83343,""scheduledArrival"":""2026-08-21T21:59:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T21:59:00+05:30"",""departureDay"":1,""distance"":3.6,""speedToNextStationKmph"":36},{""sequence"":5,""stationCode"":""BY"",""stationName"":""BYCULLA"",""isHalt"":true,""status"":""upcoming"",""lat"":18.976622,""lng"":72.832794,""scheduledArrival"":""2026-08-21T22:00:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T22:00:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T22:00:00+05:30"",""actualDeparture"":""2026-08-21T22:00:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":4.2,""speedToNextStationKmph"":36},{""sequence"":6,""stationCode"":""CHG"",""stationName"":""BBY CHINCHPKILI"",""isHalt"":true,""status"":""upcoming"",""lat"":18.987198,""lng"":72.832672,""scheduledArrival"":""2026-08-21T22:02:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T22:02:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T22:02:00+05:30"",""actualDeparture"":""2026-08-21T22:02:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":5.4,""speedToNextStationKmph"":24},{""sequence"":7,""stationCode"":""CRD"",""stationName"":""BMBY CURREY RD"",""isHalt"":true,""status"":""upcoming"",""lat"":18.993749,""lng"":72.832856,""scheduledArrival"":""2026-08-21T22:04:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T22:04:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T22:04:00+05:30"",""actualDeparture"":""2026-08-21T22:04:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":6.2,""speedToNextStationKmph"":36},{""sequence"":8,""stationCode"":""PRLW"",""stationName"":""PAREL LOCO WORKSHOP"",""isHalt"":false,""status"":""upcoming"",""lat"":19.00447,""lng"":72.83486,""scheduledArrival"":""2026-08-21T22:06:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T22:06:00+05:30"",""departureDay"":1,""distance"":7.4,""speedToNextStationKmph"":36},{""sequence"":9,""stationCode"":""PR"",""stationName"":""MUMBAI PAREL"",""isHalt"":true,""status"":""upcoming"",""lat"":19.009482,""lng"":72.837661,""scheduledArrival"":""2026-08-21T22:07:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T22:07:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T22:07:00+05:30"",""actualDeparture"":""2026-08-21T22:07:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":8,""speedToNextStationKmph"":20},{""sequence"":10,""stationCode"":""DR"",""stationName"":""DADAR"",""isHalt"":true,""status"":""upcoming"",""lat"":19.017376,""lng"":72.843026,""scheduledArrival"":""2026-08-21T22:10:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T22:10:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T22:10:00+05:30"",""actualDeparture"":""2026-08-21T22:10:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":9,""speedToNextStationKmph"":28},{""sequence"":11,""stationCode"":""MTN"",""stationName"":""MUMBAI MATUNGA"",""isHalt"":true,""status"":""upcoming"",""lat"":19.027436,""lng"":72.850147,""scheduledArrival"":""2026-08-21T22:13:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T22:13:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T22:13:00+05:30"",""actualDeparture"":""2026-08-21T22:13:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":10.4,""speedToNextStationKmph"":50},{""sequence"":12,""stationCode"":""SION"",""stationName"":""SION"",""isHalt"":true,""status"":""upcoming"",""lat"":19.04653,""lng"":72.86332,""scheduledArrival"":""2026-08-21T22:16:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T22:16:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T22:16:00+05:30"",""actualDeparture"":""2026-08-21T22:16:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":12.9,""speedToNextStationKmph"":40.5},{""sequence"":13,""stationCode"":""CLA"",""stationName"":""KURLA LOCAL"",""isHalt"":true,""status"":""upcoming"",""lat"":19.06528,""lng"":72.87938,""scheduledArrival"":""2026-08-21T22:20:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T22:20:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T22:20:00+05:30"",""actualDeparture"":""2026-08-21T22:20:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":15.6,""speedToNextStationKmph"":50},{""sequence"":14,""stationCode"":""CLAS"",""stationName"":""KURLA EMU CARSHED"",""isHalt"":false,""status"":""upcoming"",""lat"":19.07464,""lng"":72.89122,""scheduledArrival"":""2026-08-21T22:22:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T22:22:00+05:30"",""departureDay"":1,""distance"":17.3,""speedToNextStationKmph"":50},{""sequence"":15,""stationCode"":""VVH"",""stationName"":""VIDYAVIHAR"",""isHalt"":true,""status"":""upcoming"",""lat"":19.079542,""lng"":72.897117,""scheduledArrival"":""2026-08-21T22:23:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T22:23:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T22:23:00+05:30"",""actualDeparture"":""2026-08-21T22:23:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":18.1,""speedToNextStationKmph"":26},{""sequence"":16,""stationCode"":""GC"",""stationName"":""GHATKOPAR"",""isHalt"":true,""status"":""upcoming"",""lat"":19.085693,""lng"":72.908367,""scheduledArrival"":""2026-08-21T22:26:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T22:26:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T22:26:00+05:30"",""actualDeparture"":""2026-08-21T22:26:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":19.4,""speedToNextStationKmph"":55.5},{""sequence"":17,""stationCode"":""VK"",""stationName"":""VIKHROLI"",""isHalt"":true,""status"":""upcoming"",""lat"":19.11148,""lng"":72.928021,""scheduledArrival"":""2026-08-21T22:30:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T22:30:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T22:30:00+05:30"",""actualDeparture"":""2026-08-21T22:30:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":23.1,""speedToNextStationKmph"":38},{""sequence"":18,""stationCode"":""KJRD"",""stationName"":""KANJUR MARG"",""isHalt"":true,""status"":""upcoming"",""lat"":19.128653,""lng"":72.928039,""scheduledArrival"":""2026-08-21T22:33:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T22:33:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T22:33:00+05:30"",""actualDeparture"":""2026-08-21T22:33:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":25,""speedToNextStationKmph"":36},{""sequence"":19,""stationCode"":""BND"",""stationName"":""BHANDUP"",""isHalt"":true,""status"":""upcoming"",""lat"":19.142757,""lng"":72.937654,""scheduledArrival"":""2026-08-21T22:36:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T22:36:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T22:36:00+05:30"",""actualDeparture"":""2026-08-21T22:36:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":26.8,""speedToNextStationKmph"":34},{""sequence"":20,""stationCode"":""NHU"",""stationName"":""NAHUR"",""isHalt"":true,""status"":""upcoming"",""lat"":19.15464,""lng"":72.946652,""scheduledArrival"":""2026-08-21T22:39:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T22:39:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T22:39:00+05:30"",""actualDeparture"":""2026-08-21T22:39:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":28.5,""speedToNextStationKmph"":44},{""sequence"":21,""stationCode"":""CRNM"",""stationName"":""MULUND DEPOT"",""isHalt"":false,""status"":""upcoming"",""lat"":19.16379,""lng"":72.95099,""scheduledArrival"":""2026-08-21T22:41:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T22:41:00+05:30"",""departureDay"":1,""distance"":29.7,""speedToNextStationKmph"":44},{""sequence"":22,""stationCode"":""MLND"",""stationName"":""MULUND"",""isHalt"":true,""status"":""upcoming"",""lat"":19.172137,""lng"":72.956697,""scheduledArrival"":""2026-08-21T22:42:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T22:42:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T22:42:00+05:30"",""actualDeparture"":""2026-08-21T22:42:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":30.7,""speedToNextStationKmph"":31.2},{""sequence"":23,""stationCode"":""TNA"",""stationName"":""THANE"",""isHalt"":true,""status"":""upcoming"",""lat"":19.186483,""lng"":72.975766,""scheduledArrival"":""2026-08-21T22:47:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T22:47:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T22:47:00+05:30"",""actualDeparture"":""2026-08-21T22:47:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":33.3,""speedToNextStationKmph"":24},{""sequence"":24,""stationCode"":""KLVA"",""stationName"":""KALVA"",""isHalt"":true,""status"":""upcoming"",""lat"":19.195224,""lng"":72.996333,""scheduledArrival"":""2026-08-21T22:53:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T22:53:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T22:53:00+05:30"",""actualDeparture"":""2026-08-21T22:53:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":35.7,""speedToNextStationKmph"":45},{""sequence"":25,""stationCode"":""KLVC"",""stationName"":""KALVA EMU CARSHED"",""isHalt"":false,""status"":""upcoming"",""lat"":19.197129,""lng"":72.998955,""scheduledArrival"":""2026-08-21T22:54:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T22:54:00+05:30"",""departureDay"":1,""distance"":36.1,""speedToNextStationKmph"":45},{""sequence"":26,""stationCode"":""MBQ"",""stationName"":""MUMBRA"",""isHalt"":true,""status"":""upcoming"",""lat"":19.189943,""lng"":73.023075,""scheduledArrival"":""2026-08-21T22:59:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T22:59:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T22:59:00+05:30"",""actualDeparture"":""2026-08-21T22:59:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":40.2,""speedToNextStationKmph"":37.5},{""sequence"":27,""stationCode"":""DIVA"",""stationName"":""DIVA"",""isHalt"":true,""status"":""upcoming"",""lat"":19.188756,""lng"":73.041417,""scheduledArrival"":""2026-08-21T23:03:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T23:03:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T23:03:00+05:30"",""actualDeparture"":""2026-08-21T23:03:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":42.7,""speedToNextStationKmph"":54},{""sequence"":28,""stationCode"":""DWJN"",""stationName"":""DIVA JUNCTION CABIN"",""isHalt"":false,""status"":""upcoming"",""lat"":19.19585,""lng"":73.05737,""scheduledArrival"":""2026-08-21T23:05:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T23:05:00+05:30"",""departureDay"":1,""distance"":44.5,""speedToNextStationKmph"":54},{""sequence"":29,""stationCode"":""KOPR"",""stationName"":""KOPAR"",""isHalt"":true,""status"":""upcoming"",""lat"":19.212423,""lng"":73.078865,""scheduledArrival"":""2026-08-21T23:08:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T23:08:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T23:08:00+05:30"",""actualDeparture"":""2026-08-21T23:08:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":47.2,""speedToNextStationKmph"":18},{""sequence"":30,""stationCode"":""DDCL"",""stationName"":""DOMVIVALI CONTROL CABIN"",""isHalt"":false,""status"":""upcoming"",""lat"":19.21243,""lng"":73.079353,""scheduledArrival"":""2026-08-21T23:09:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T23:09:00+05:30"",""departureDay"":1,""distance"":47.5,""speedToNextStationKmph"":18},{""sequence"":31,""stationCode"":""DI"",""stationName"":""DOMBIVLI"",""isHalt"":true,""status"":""upcoming"",""lat"":19.218049,""lng"":73.086135,""scheduledArrival"":""2026-08-21T23:12:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T23:12:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T23:12:00+05:30"",""actualDeparture"":""2026-08-21T23:12:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":48.4,""speedToNextStationKmph"":22.5},{""sequence"":32,""stationCode"":""THK"",""stationName"":""THAKURLI"",""isHalt"":true,""status"":""upcoming"",""lat"":19.226281,""lng"":73.098017,""scheduledArrival"":""2026-08-21T23:16:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T23:16:00+05:30"",""departureDay"":1,""actualArrival"":""2026-08-21T23:16:00+05:30"",""actualDeparture"":""2026-08-21T23:16:00+05:30"",""delayArrival"":0,""delayDeparture"":0,""distance"":49.9,""speedToNextStationKmph"":37},{""sequence"":33,""stationCode"":""KYNX"",""stationName"":""KALYAN JUNCTION YARD (TXR)"",""isHalt"":false,""status"":""upcoming"",""lat"":19.23293,""lng"":73.12379,""scheduledArrival"":""2026-08-21T23:21:00+05:30"",""arrivalDay"":1,""scheduledDeparture"":""2026-08-21T23:21:00+05:30"",""departureDay"":1,""distance"":52.8,""speedToNextStationKmph"":37},{""sequence"":34,""stationCode"":""KYN"",""stationName"":""KALYAN JN"",""isHalt"":true,""status"":""upcoming"",""lat"":19.235822,""lng"":73.13081,""scheduledArrival"":""2026-08-21T23:22:00+05:30"",""arrivalDay"":1,""actualArrival"":""2026-08-21T23:22:00+05:30"",""delayArrival"":0,""distance"":53.6}]",API,MISSING,API,DERIVED,UNKNOWN,987,,,,MISSING,,MISSING,,,MISSING,,MISSING,at-station,False,True,False,False,MISSING,,MISSING,False,MISSING
