run_id,raw_file,dataset_source,collection_timestamp,api_timestamp,train_number,train_name,train_type,train_category,journey_date,current_station,current_station_code,previous_station,previous_station_code,next_station,next_station_code,latitude,longitude,speed_kmh,bearing_degrees,segment_progress,delay_minutes,scheduled_arrival,scheduled_departure,actual_arrival,actual_departure,platform,status,source,data_source,is_stale,data_age_seconds,route_distance_km,distance_from_origin_km,distance_from_last_station_km,route_sequence,route_speed_to_next_kmh,route_json,position_source,speed_source,previous_station_source,segment_progress_source,movement_state,time_of_day_minutes,time_since_previous_observation_seconds,previous_delay,delay_change,delay_change_source,estimated_speed_kmh,estimated_speed_source,distance_from_previous_station_km,station_to_station_travel_time_seconds,travel_time_source,headway_seconds,headway_source
20260821T145115Z-3d27e36c,data/raw/2026-08-21/20260821T145115Z-3d27e36c/95011/145222-448889.json,ORIGINAL,2026-08-21T14:52:22.448889+00:00,2026-08-21T20:22:28+05:30,95011,KP11/Mumbai CSMT - Khopoli Fast Local,EMU,Local,2026-08-21,CHHATRAPATI SHIVAJI MAHARAJ TERMINUS,CSMT,,,BYCULLA,BY,18.940493,72.835786,,,,0,,2026-08-21T20:41:00+05:30,,2026-08-21T20:41:00+05:30,7,not-started,hybrid,REAL,False,0.0,33.3,,,1,36,"[{""sequence"":1,""station_code"":""CSMT"",""station_name"":""CHHATRAPATI SHIVAJI MAHARAJ TERMINUS"",""latitude"":18.940493,""longitude"":72.835786,""scheduled_arrival"":null,""scheduled_departure"":""2026-08-21T20:41:00+05:30"",""actual_arrival"":null,""actual_departure"":""2026-08-21T20:41:00+05:30"",""delay_arrival_minutes"":null,""delay_departure_minutes"":0,""status"":""at-station"",""distance_km"":0.0,""platform"":""7""},{""sequence"":2,""station_code"":""MSD"",""station_name"":""MUMBAI MASJID"",""latitude"":18.952295,""longitude"":72.838177,""scheduled_arrival"":""2026-08-21T20:43:00+05:30"",""scheduled_departure"":""2026-08-21T20:43:00+05:30"",""actual_arrival"":null,""actual_departure"":null,""delay_arrival_minutes"":null,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":1.3,""platform"":null},{""sequence"":3,""station_code"":""SNRD"",""station_name"":""BY SANDHURST RD"",""latitude"":18.960924,""longitude"":72.839372,""scheduled_arrival"":""2026-08-21T20:45:00+05:30"",""scheduled_departure"":""2026-08-21T20:45:00+05:30"",""actual_arrival"":null,""actual_departure"":null,""delay_arrival_minutes"":null,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":2.3,""platform"":null},{""sequence"":4,""station_code"":""MZNC"",""station_name"":""MAZGAON CABIN"",""latitude"":18.97022,""longitude"":72.83343,""scheduled_arrival"":""2026-08-21T20:47:00+05:30"",""scheduled_departure"":""2026-08-21T20:47:00+05:30"",""actual_arrival"":null,""actual_departure"":null,""delay_arrival_minutes"":null,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":3.5,""platform"":null},{""sequence"":5,""station_code"":""BY"",""station_name"":""BYCULLA"",""latitude"":18.976622,""longitude"":72.832794,""scheduled_arrival"":""2026-08-21T20:48:00+05:30"",""scheduled_departure"":""2026-08-21T20:48:00+05:30"",""actual_arrival"":""2026-08-21T20:48:00+05:30"",""actual_departure"":""2026-08-21T20:48:00+05:30"",""delay_arrival_minutes"":0,""delay_departure_minutes"":0,""status"":""upcoming"",""distance_km"":4.2,""platform"":""3""},{""sequence"":6,""station_code"":""CHG"",""station_name"":""BBY CHINCHPKILI"",""latitude"":18.987198,""longitude"":72.832672,""scheduled_arrival"":""2026-08-21T20:50:00+05:30"",""scheduled_departure"":""2026-08-21T20:50:00+05:30"",""actual_arrival"":null,""actual_departure"":null,""delay_arrival_minutes"":null,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":5.4,""platform"":null},{""sequence"":7,""station_code"":""CRD"",""station_name"":""BMBY CURREY RD"",""latitude"":18.993749,""longitude"":72.832856,""scheduled_arrival"":""2026-08-21T20:51:00+05:30"",""scheduled_departure"":""2026-08-21T20:51:00+05:30"",""actual_arrival"":null,""actual_departure"":null,""delay_arrival_minutes"":null,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":6.1,""platform"":null},{""sequence"":8,""station_code"":""PRLW"",""station_name"":""PAREL LOCO WORKSHOP"",""latitude"":19.00447,""longitude"":72.83486,""scheduled_arrival"":""2026-08-21T20:53:00+05:30"",""scheduled_departure"":""2026-08-21T20:53:00+05:30"",""actual_arrival"":null,""actual_departure"":null,""delay_arrival_minutes"":null,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":7.4,""platform"":null},{""sequence"":9,""station_code"":""PR"",""station_name"":""MUMBAI PAREL"",""latitude"":19.009482,""longitude"":72.837661,""scheduled_arrival"":""2026-08-21T20:54:00+05:30"",""scheduled_departure"":""2026-08-21T20:54:00+05:30"",""actual_arrival"":null,""actual_departure"":null,""delay_arrival_minutes"":null,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":8.0,""platform"":null},{""sequence"":10,""station_code"":""DR"",""station_name"":""DADAR"",""latitude"":19.017376,""longitude"":72.843026,""scheduled_arrival"":""2026-08-21T20:55:00+05:30"",""scheduled_departure"":""2026-08-21T20:55:00+05:30"",""actual_arrival"":""2026-08-21T20:55:00+05:30"",""actual_departure"":""2026-08-21T20:55:00+05:30"",""delay_arrival_minutes"":0,""delay_departure_minutes"":0,""status"":""upcoming"",""distance_km"":9.0,""platform"":null},{""sequence"":11,""station_code"":""MTN"",""station_name"":""MUMBAI MATUNGA"",""latitude"":19.027436,""longitude"":72.850147,""scheduled_arrival"":""2026-08-21T20:57:00+05:30"",""scheduled_departure"":""2026-08-21T20:57:00+05:30"",""actual_arrival"":null,""actual_departure"":null,""delay_arrival_minutes"":null,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":10.4,""platform"":null},{""sequence"":12,""station_code"":""SION"",""station_name"":""SION"",""latitude"":19.04653,""longitude"":72.86332,""scheduled_arrival"":""2026-08-21T21:00:00+05:30"",""scheduled_departure"":""2026-08-21T21:00:00+05:30"",""actual_arrival"":null,""actual_departure"":null,""delay_arrival_minutes"":null,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":12.9,""platform"":null},{""sequence"":13,""station_code"":""CLA"",""station_name"":""KURLA LOCAL"",""latitude"":19.06528,""longitude"":72.87938,""scheduled_arrival"":""2026-08-21T21:04:00+05:30"",""scheduled_departure"":""2026-08-21T21:04:00+05:30"",""actual_arrival"":""2026-08-21T21:04:00+05:30"",""actual_departure"":""2026-08-21T21:04:00+05:30"",""delay_arrival_minutes"":0,""delay_departure_minutes"":0,""status"":""upcoming"",""distance_km"":15.6,""platform"":""5""},{""sequence"":14,""station_code"":""CLAS"",""station_name"":""KURLA EMU CARSHED"",""latitude"":19.07464,""longitude"":72.89122,""scheduled_arrival"":""2026-08-21T21:06:00+05:30"",""scheduled_departure"":""2026-08-21T21:06:00+05:30"",""actual_arrival"":null,""actual_departure"":null,""delay_arrival_minutes"":null,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":17.2,""platform"":null},{""sequence"":15,""station_code"":""VVH"",""station_name"":""VIDYAVIHAR"",""latitude"":19.079542,""longitude"":72.897117,""scheduled_arrival"":""2026-08-21T21:07:00+05:30"",""scheduled_departure"":""2026-08-21T21:07:00+05:30"",""actual_arrival"":null,""actual_departure"":null,""delay_arrival_minutes"":null,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":18.0,""platform"":null},{""sequence"":16,""station_code"":""GC"",""station_name"":""GHATKOPAR"",""latitude"":19.085693,""longitude"":72.908367,""scheduled_arrival"":""2026-08-21T21:08:00+05:30"",""scheduled_departure"":""2026-08-21T21:08:00+05:30"",""actual_arrival"":""2026-08-21T21:08:00+05:30"",""actual_departure"":""2026-08-21T21:08:00+05:30"",""delay_arrival_minutes"":0,""delay_departure_minutes"":0,""status"":""upcoming"",""distance_km"":19.4,""platform"":""3""},{""sequence"":17,""station_code"":""VK"",""station_name"":""VIKHROLI"",""latitude"":19.11148,""longitude"":72.928021,""scheduled_arrival"":""2026-08-21T21:12:00+05:30"",""scheduled_departure"":""2026-08-21T21:12:00+05:30"",""actual_arrival"":null,""actual_departure"":null,""delay_arrival_minutes"":null,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":23.0,""platform"":null},{""sequence"":18,""station_code"":""KJRD"",""station_name"":""KANJUR MARG"",""latitude"":19.128653,""longitude"":72.928039,""scheduled_arrival"":""2026-08-21T21:13:00+05:30"",""scheduled_departure"":""2026-08-21T21:13:00+05:30"",""actual_arrival"":null,""actual_departure"":null,""delay_arrival_minutes"":null,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":24.9,""platform"":null},{""sequence"":19,""station_code"":""BND"",""station_name"":""BHANDUP"",""latitude"":19.142757,""longitude"":72.937654,""scheduled_arrival"":""2026-08-21T21:15:00+05:30"",""scheduled_departure"":""2026-08-21T21:15:00+05:30"",""actual_arrival"":null,""actual_departure"":null,""delay_arrival_minutes"":null,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":26.8,""platform"":null},{""sequence"":20,""station_code"":""NHU"",""station_name"":""NAHUR"",""latitude"":19.15464,""longitude"":72.946652,""scheduled_arrival"":""2026-08-21T21:17:00+05:30"",""scheduled_departure"":""2026-08-21T21:17:00+05:30"",""actual_arrival"":null,""actual_departure"":null,""delay_arrival_minutes"":null,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":28.4,""platform"":null},{""sequence"":21,""station_code"":""CRNM"",""station_name"":""MULUND DEPOT"",""latitude"":19.16379,""longitude"":72.95099,""scheduled_arrival"":""2026-08-21T21:18:00+05:30"",""scheduled_departure"":""2026-08-21T21:18:00+05:30"",""actual_arrival"":null,""actual_departure"":null,""delay_arrival_minutes"":null,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":29.5,""platform"":null},{""sequence"":22,""station_code"":""MLND"",""station_name"":""MULUND"",""latitude"":19.172137,""longitude"":72.956697,""scheduled_arrival"":""2026-08-21T21:19:00+05:30"",""scheduled_departure"":""2026-08-21T21:19:00+05:30"",""actual_arrival"":""2026-08-21T21:19:00+05:30"",""actual_departure"":""2026-08-21T21:19:00+05:30"",""delay_arrival_minutes"":0,""delay_departure_minutes"":0,""status"":""upcoming"",""distance_km"":30.7,""platform"":""3""},{""sequence"":23,""station_code"":""TNA"",""station_name"":""THANE"",""latitude"":19.186483,""longitude"":72.975766,""scheduled_arrival"":""2026-08-21T21:23:00+05:30"",""scheduled_departure"":""2026-08-21T21:23:00+05:30"",""actual_arrival"":""2026-08-21T21:23:00+05:30"",""actual_departure"":""2026-08-21T21:23:00+05:30"",""delay_arrival_minutes"":0,""delay_departure_minutes"":0,""status"":""upcoming"",""distance_km"":33.3,""platform"":""5""},{""sequence"":24,""station_code"":""XX-TNAB"",""station_name"":""THANE B CABIN"",""latitude"":19.19133,""longitude"":72.999997,""scheduled_arrival"":""2026-08-21T21:27:00+05:30"",""scheduled_departure"":""2026-08-21T21:27:00+05:30"",""actual_arrival"":null,""actual_departure"":null,""delay_arrival_minutes"":null,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":35.8,""platform"":null},{""sequence"":25,""station_code"":""DIVA"",""station_name"":""DIVA"",""latitude"":19.188756,""longitude"":73.041417,""scheduled_arrival"":""2026-08-21T21:34:00+05:30"",""scheduled_departure"":""2026-08-21T21:34:00+05:30"",""actual_arrival"":""2026-08-21T21:34:00+05:30"",""actual_departure"":""2026-08-21T21:34:00+05:30"",""delay_arrival_minutes"":0,""delay_departure_minutes"":0,""status"":""upcoming"",""distance_km"":40.6,""platform"":""3""},{""sequence"":26,""station_code"":""DWJN"",""station_name"":""DIVA JUNCTION CABIN"",""latitude"":19.19585,""longitude"":73.05737,""scheduled_arrival"":""2026-08-21T21:35:00+05:30"",""scheduled_departure"":""2026-08-21T21:35:00+05:30"",""actual_arrival"":null,""actual_departure"":null,""delay_arrival_minutes"":null,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":42.2,""platform"":null},{""sequence"":27,""station_code"":""DDCL"",""station_name"":""DOMVIVALI CONTROL CABIN"",""latitude"":19.21243,""longitude"":73.079353,""scheduled_arrival"":""2026-08-21T21:38:00+05:30"",""scheduled_departure"":""2026-08-21T21:38:00+05:30"",""actual_arrival"":null,""actual_departure"":null,""delay_arrival_minutes"":null,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":45.2,""platform"":null},{""sequence"":28,""station_code"":""DI"",""station_name"":""DOMBIVLI"",""latitude"":19.218049,""longitude"":73.086135,""scheduled_arrival"":""2026-08-21T21:39:00+05:30"",""scheduled_departure"":""2026-08-21T21:39:00+05:30"",""actual_arrival"":""2026-08-21T21:39:00+05:30"",""actual_departure"":""2026-08-21T21:39:00+05:30"",""delay_arrival_minutes"":0,""delay_departure_minutes"":0,""status"":""upcoming"",""distance_km"":46.3,""platform"":""4""},{""sequence"":29,""station_code"":""THK"",""station_name"":""THAKURLI"",""latitude"":19.226281,""longitude"":73.098017,""scheduled_arrival"":""2026-08-21T21:42:00+05:30"",""scheduled_departure"":""2026-08-21T21:42:00+05:30"",""actual_arrival"":null,""actual_departure"":null,""delay_arrival_minutes"":null,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":47.7,""platform"":null},{""sequence"":30,""station_code"":""KYNX"",""station_name"":""KALYAN JUNCTION YARD (TXR)"",""latitude"":19.23293,""longitude"":73.12379,""scheduled_arrival"":""2026-08-21T21:47:00+05:30"",""scheduled_departure"":""2026-08-21T21:47:00+05:30"",""actual_arrival"":null,""actual_departure"":null,""delay_arrival_minutes"":null,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":50.5,""platform"":null},{""sequence"":31,""station_code"":""KYN"",""station_name"":""KALYAN JN"",""latitude"":19.235822,""longitude"":73.13081,""scheduled_arrival"":""2026-08-21T21:49:00+05:30"",""scheduled_departure"":""2026-08-21T21:49:00+05:30"",""actual_arrival"":""2026-08-21T21:49:00+05:30"",""actual_departure"":""2026-08-21T21:49:00+05:30"",""delay_arrival_minutes"":0,""delay_departure_minutes"":0,""status"":""upcoming"",""distance_km"":51.4,""platform"":""4""},{""sequence"":32,""station_code"":""VLDI"",""station_name"":""VITHALWADI"",""latitude"":19.22842,""longitude"":73.149108,""scheduled_arrival"":""2026-08-21T21:53:00+05:30"",""scheduled_departure"":""2026-08-21T21:53:00+05:30"",""actual_arrival"":""2026-08-21T21:53:00+05:30"",""actual_departure"":""2026-08-21T21:53:00+05:30"",""delay_arrival_minutes"":0,""delay_departure_minutes"":0,""status"":""upcoming"",""distance_km"":53.7,""platform"":""1""},{""sequence"":33,""station_code"":""ULNR"",""station_name"":""ULHASNAGAR"",""latitude"":19.21788,""longitude"":73.163078,""scheduled_arrival"":""2026-08-21T21:56:00+05:30"",""scheduled_departure"":""2026-08-21T21:56:00+05:30"",""actual_arrival"":""2026-08-21T21:56:00+05:30"",""actual_departure"":""2026-08-21T21:56:00+05:30"",""delay_arrival_minutes"":0,""delay_departure_minutes"":0,""status"":""upcoming"",""distance_km"":55.5,""platform"":""1""},{""sequence"":34,""station_code"":""ABH"",""station_name"":""AMBARNATH"",""latitude"":19.210061,""longitude"":73.184688,""scheduled_arrival"":""2026-08-21T22:00:00+05:30"",""scheduled_departure"":""2026-08-21T22:00:00+05:30"",""actual_arrival"":""2026-08-21T22:00:00+05:30"",""actual_departure"":""2026-08-21T22:00:00+05:30"",""delay_arrival_minutes"":0,""delay_departure_minutes"":0,""status"":""upcoming"",""distance_km"":57.9,""platform"":""1""},{""sequence"":35,""station_code"":""CHLI"",""station_name"":""CHIKHLOLI"",""latitude"":19.18103,""longitude"":73.22102,""scheduled_arrival"":""2026-08-21T22:05:00+05:30"",""scheduled_departure"":""2026-08-21T22:05:00+05:30"",""actual_arrival"":null,""actual_departure"":null,""delay_arrival_minutes"":null,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":62.9,""platform"":null},{""sequence"":36,""station_code"":""BUD"",""station_name"":""BADLAPUR"",""latitude"":19.166624,""longitude"":73.238906,""scheduled_arrival"":""2026-08-21T22:07:00+05:30"",""scheduled_departure"":""2026-08-21T22:07:00+05:30"",""actual_arrival"":""2026-08-21T22:07:00+05:30"",""actual_departure"":""2026-08-21T22:07:00+05:30"",""delay_arrival_minutes"":0,""delay_departure_minutes"":0,""status"":""upcoming"",""distance_km"":65.6,""platform"":""2""},{""sequence"":37,""station_code"":""VGI"",""station_name"":""VANGANI"",""latitude"":19.094332,""longitude"":73.300895,""scheduled_arrival"":""2026-08-21T22:15:00+05:30"",""scheduled_departure"":""2026-08-21T22:15:00+05:30"",""actual_arrival"":""2026-08-21T22:15:00+05:30"",""actual_departure"":""2026-08-21T22:15:00+05:30"",""delay_arrival_minutes"":0,""delay_departure_minutes"":0,""status"":""upcoming"",""distance_km"":76.5,""platform"":""1""},{""sequence"":38,""station_code"":""SHLU"",""station_name"":""SHELU"",""latitude"":19.063516,""longitude"":73.317926,""scheduled_arrival"":""2026-08-21T22:19:00+05:30"",""scheduled_departure"":""2026-08-21T22:19:00+05:30"",""actual_arrival"":""2026-08-21T22:19:00+05:30"",""actual_departure"":""2026-08-21T22:19:00+05:30"",""delay_arrival_minutes"":0,""delay_departure_minutes"":0,""status"":""upcoming"",""distance_km"":80.4,""platform"":""1""},{""sequence"":39,""station_code"":""NRL"",""station_name"":""NERAL"",""latitude"":19.027431,""longitude"":73.318437,""scheduled_arrival"":""2026-08-21T22:23:00+05:30"",""scheduled_departure"":""2026-08-21T22:23:00+05:30"",""actual_arrival"":""2026-08-21T22:23:00+05:30"",""actual_departure"":""2026-08-21T22:23:00+05:30"",""delay_arrival_minutes"":0,""delay_departure_minutes"":0,""status"":""upcoming"",""distance_km"":84.5,""platform"":""1""},{""sequence"":40,""station_code"":""BVS"",""station_name"":""BHIVPURI ROAD"",""latitude"":18.970549,""longitude"":73.331437,""scheduled_arrival"":""2026-08-21T22:30:00+05:30"",""scheduled_departure"":""2026-08-21T22:30:00+05:30"",""actual_arrival"":""2026-08-21T22:30:00+05:30"",""actual_departure"":""2026-08-21T22:30:00+05:30"",""delay_arrival_minutes"":0,""delay_departure_minutes"":0,""status"":""upcoming"",""distance_km"":91.3,""platform"":""1""},{""sequence"":41,""station_code"":""KJT"",""station_name"":""KARJAT"",""latitude"":18.9099653,""longitude"":73.3209629,""scheduled_arrival"":""2026-08-21T22:41:00+05:30"",""scheduled_departure"":""2026-08-21T22:41:00+05:30"",""actual_arrival"":""2026-08-21T22:41:00+05:30"",""actual_departure"":""2026-08-21T22:41:00+05:30"",""delay_arrival_minutes"":0,""delay_departure_minutes"":0,""status"":""upcoming"",""distance_km"":98.0,""platform"":""3""},{""sequence"":42,""station_code"":""PDI"",""station_name"":""PALASDHARI"",""latitude"":18.884354,""longitude"":73.320813,""scheduled_arrival"":""2026-08-21T22:46:00+05:30"",""scheduled_departure"":""2026-08-21T22:46:00+05:30"",""actual_arrival"":""2026-08-21T22:46:00+05:30"",""actual_departure"":""2026-08-21T22:46:00+05:30"",""delay_arrival_minutes"":0,""delay_departure_minutes"":0,""status"":""upcoming"",""distance_km"":101.1,""platform"":""1""},{""sequence"":43,""station_code"":""KLY"",""station_name"":""KELAVLI"",""latitude"":18.844545,""longitude"":73.318912,""scheduled_arrival"":""2026-08-21T22:53:00+05:30"",""scheduled_departure"":""2026-08-21T22:53:00+05:30"",""actual_arrival"":""2026-08-21T22:53:00+05:30"",""actual_departure"":""2026-08-21T22:53:00+05:30"",""delay_arrival_minutes"":0,""delay_departure_minutes"":0,""status"":""upcoming"",""distance_km"":105.5,""platform"":""1""},{""sequence"":44,""station_code"":""DLV"",""station_name"":""DOLAVALI"",""latitude"":18.833163,""longitude"":73.320344,""scheduled_arrival"":""2026-08-21T22:56:00+05:30"",""scheduled_departure"":""2026-08-21T22:56:00+05:30"",""actual_arrival"":""2026-08-21T22:56:00+05:30"",""actual_departure"":""2026-08-21T22:56:00+05:30"",""delay_arrival_minutes"":0,""delay_departure_minutes"":0,""status"":""upcoming"",""distance_km"":106.8,""platform"":""1""},{""sequence"":45,""station_code"":""LWJ"",""station_name"":""LOWJEE"",""latitude"":18.809571,""longitude"":73.335185,""scheduled_arrival"":""2026-08-21T23:00:00+05:30"",""scheduled_departure"":""2026-08-21T23:00:00+05:30"",""actual_arrival"":""2026-08-21T23:00:00+05:30"",""actual_departure"":""2026-08-21T23:00:00+05:30"",""delay_arrival_minutes"":0,""delay_departure_minutes"":0,""status"":""upcoming"",""distance_km"":110.0,""platform"":""1""},{""sequence"":46,""station_code"":""KHPI"",""station_name"":""KHOPOLI"",""latitude"":18.788473,""longitude"":73.346071,""scheduled_arrival"":""2026-08-21T23:06:00+05:30"",""scheduled_departure"":null,""actual_arrival"":""2026-08-21T23:06:00+05:30"",""actual_departure"":null,""delay_arrival_minutes"":0,""delay_departure_minutes"":null,""status"":""upcoming"",""distance_km"":112.3,""platform"":""1""}]",DERIVED,MISSING,MISSING,MISSING,NOT_STARTED,892,,,,MISSING,,MISSING,,,MISSING,,MISSING
